Packet Number,Element 1, Element 2, Element 3, Element 4
2667,0.6997207,-0.7135149,0.03506538,-0.007599025
2672,0.6981078,-0.7151981,0.03265466,-0.008423071
2677,0.6967094,-0.7166686,0.0298472,-0.009552326
2682,0.6952089,-0.7182198,0.02700877,-0.01074247
2687,0.6934769,-0.7199671,0.02450653,-0.01168867
2694,0.6918281,-0.7216143,0.02230916,-0.01220747
2699,0.6902035,-0.7232245,0.02047783,-0.01208528
2704,0.6886664,-0.7247385,0.01898212,-0.01150524
2709,0.6869976,-0.7263662,0.01776166,-0.01052882
2714,0.6852282,-0.728076,0.01669353,-0.009430166
2719,0.6834346,-0.7297924,0.01593073,-0.008148479
2724,0.6818385,-0.7313085,0.01541171,-0.006836085
2729,0.6804566,-0.7326117,0.01513686,-0.005462696
2734,0.6792116,-0.733778,0.0149844,-0.004119948
2739,0.677994,-0.7349105,0.01492344,-0.002838199
2744,0.6766444,-0.7361545,0.01504536,-0.001556417
2749,0.675146,-0.7375244,0.01535047,-0.0001220713
2754,0.6737205,-0.7388158,0.01580844,0.001403839
2759,0.6725321,-0.739886,0.01614419,0.002960276
2764,0.6714869,-0.7408237,0.0162966,0.004486141
2769,0.670585,-0.7416323,0.01623589,0.005798533
2774,0.6698132,-0.7423244,0.01602205,0.006927629
2779,0.6690563,-0.7430025,0.01577805,0.007873763
2784,0.6684434,-0.743549,0.01559488,0.008667211
2789,0.6681026,-0.7438486,0.0155032,0.009369062
2794,0.6679555,-0.7439767,0.01553385,0.009643803
2799,0.6674863,-0.7443913,0.0155641,0.01007089
2804,0.6669527,-0.7448665,0.01550343,0.01037631
2809,0.6664526,-0.7453112,0.01547264,0.01062027
2814,0.6659039,-0.7458001,0.01541162,0.01080339
2819,0.6653264,-0.7463216,0.01501494,0.0109255
2824,0.6646861,-0.7469022,0.01449614,0.01092551
2829,0.6642588,-0.7472988,0.0137637,0.0107424
2834,0.6639788,-0.7475674,0.01293961,0.0103761
2839,0.6638095,-0.7477356,0.01214639,0.01004061
2844,0.6636216,-0.7479133,0.01156646,0.009918464
2849,0.663561,-0.7479748,0.01107817,0.009887953
2855,0.6635291,-0.7480038,0.010834,0.01010156
2860,0.6634951,-0.7480303,0.01077291,0.01043721
2865,0.663492,-0.7480269,0.01077286,0.01086441
2870,0.6634558,-0.748051,0.01089483,0.01129157
2875,0.6633689,-0.7481173,0.01107802,0.01181045
2880,0.663462,-0.7480275,0.0111696,0.0121767
2885,0.6635235,-0.7479669,0.01120013,0.0125124
2890,0.6636505,-0.7478505,0.01110865,0.01281768
2895,0.663873,-0.7476468,0.01101725,0.01324511
2900,0.6642268,-0.7473276,0.01086445,0.0136416
2905,0.6645313,-0.7470522,0.01068133,0.01403832
2910,0.6647881,-0.7468223,0.01040687,0.01431326
2915,0.6649655,-0.7466632,0.01019315,0.01452676
2920,0.6650958,-0.7465504,0.009949123,0.01452694
2925,0.6652283,-0.7464364,0.009735198,0.01446547
2930,0.6654232,-0.7462664,0.009582778,0.01437417
2935,0.6656534,-0.7460677,0.009429988,0.01412972
2940,0.6658665,-0.745884,0.009277392,0.01388557
2945,0.6661264,-0.7456575,0.009094501,0.01370279
2950,0.6664837,-0.7453423,0.008941788,0.01358053
2955,0.6669039,-0.7449683,0.008911177,0.01348884
2960,0.6672889,-0.744623,0.009002983,0.0134587
2965,0.6676881,-0.7442595,0.009308204,0.0135503
2970,0.668186,-0.743809,0.009552054,0.0135804
2975,0.6687155,-0.7433326,0.009674279,0.01351958
2980,0.6690185,-0.7430555,0.009918394,0.01358057
2985,0.6692093,-0.7428809,0.01004058,0.01364176
2990,0.6694831,-0.7426358,0.01004057,0.01355019
2995,0.6698694,-0.7422885,0.01004041,0.01348894
3000,0.670481,-0.7417406,0.009918358,0.01333638
3005,0.6710096,-0.7412632,0.00997954,0.01324502
3010,0.6714103,-0.7409012,0.01007115,0.01312302
3016,0.6717135,-0.7406244,0.01028475,0.01306194
3021,0.6720471,-0.7403169,0.01055939,0.01312294
3026,0.6723472,-0.7400367,0.01089501,0.01327543
3031,0.6727117,-0.7396991,0.01116965,0.01339747
3036,0.6731412,-0.7393048,0.01129176,0.01348907
3041,0.6735084,-0.7389702,0.01129177,0.01348909
3046,0.6738442,-0.738665,0.01123074,0.01348909
3051,0.6741793,-0.7383592,0.01123073,0.01348908
3056,0.6745442,-0.7380221,0.01129174,0.01364164
3061,0.6748784,-0.7377153,0.01129172,0.01370265
3066,0.6751508,-0.7374686,0.01120012,0.01364157
3071,0.6752792,-0.7373535,0.01110867,0.01358066
3076,0.6754903,-0.7371677,0.01086449,0.01336698
3081,0.6756715,-0.737013,0.01052876,0.01300073
3086,0.6759182,-0.7368021,0.01007102,0.01248196
3091,0.6761335,-0.7366208,0.009613272,0.01187163
3096,0.6762847,-0.7364973,0.009124961,0.01129176
3101,0.6763072,-0.7364885,0.008789156,0.01077282
3106,0.6762781,-0.7365205,0.008636584,0.0105287
3111,0.6763425,-0.7364631,0.008636626,0.01040668
3116,0.6764535,-0.7363596,0.008728039,0.01043703
3121,0.6765486,-0.7362719,0.008728084,0.0104676
3126,0.6766119,-0.7362133,0.008728113,0.01049815
3131,0.6766256,-0.7361977,0.008758808,0.01068147
3136,0.6765915,-0.7362243,0.008850317,0.01092556
3141,0.6766511,-0.7361618,0.009033409,0.01129176
3146,0.6766778,-0.7361271,0.009308021,0.01171895
3151,0.6768024,-0.7360077,0.009460646,0.0119021
3156,0.6768656,-0.7359491,0.009460676,0.01193266
3161,0.6768352,-0.7359797,0.009369123,0.01184111
3166,0.6769323,-0.7358942,0.009216608,0.01171913
3171,0.6770794,-0.7357662,0.008972386,0.01144437
3177,0.6771948,-0.7356673,0.008758671,0.01113908
3182,0.6772944,-0.7355846,0.008453592,0.01077299
3187,0.6774438,-0.735459,0.008056814,0.01025413
3192,0.6775929,-0.7353331,0.00762952,0.009735268
3197,0.6777573,-0.7351933,0.007171873,0.009186101
3202,0.6778101,-0.7351539,0.00677505,0.008728217
3207,0.6778789,-0.7351012,0.00625631,0.0082095
3212,0.6778695,-0.7351215,0.00564586,0.007568505
3217,0.677779,-0.7352142,0.005188096,0.00698867
3222,0.6775749,-0.7354077,0.00494402,0.006592026
3227,0.6773862,-0.7355849,0.004821906,0.006286789
3232,0.6771647,-0.7357898,0.004913404,0.006103607
3237,0.6771333,-0.7358195,0.004974434,0.00595101
3242,0.6771335,-0.7358196,0.005065989,0.005828939
3247,0.677133,-0.7358191,0.005279611,0.005767899
3252,0.6772283,-0.7357315,0.005462749,0.005584821
3257,0.6773549,-0.7356144,0.005645896,0.005462786
3262,0.6775444,-0.7354382,0.005890098,0.005432318
3267,0.6777187,-0.7352761,0.006103649,0.00540173
3272,0.6778766,-0.7351292,0.006256289,0.005401772
3277,0.678003,-0.7350119,0.006347885,0.005401806
3282,0.6780502,-0.7349663,0.006500346,0.00549325
3287,0.6781117,-0.7349058,0.006744495,0.00570688
3292,0.6782362,-0.7347864,0.006958147,0.006012083
3297,0.6783609,-0.7346672,0.007110766,0.00631729
3302,0.6784863,-0.7345487,0.007171837,0.006561468
3307,0.6785481,-0.7344885,0.007293919,0.006775104
3312,0.6785783,-0.7344577,0.007446508,0.006927694
3317,0.6785454,-0.7344856,0.007629592,0.006988707
3322,0.6785129,-0.734514,0.007782162,0.006988686
3327,0.6784803,-0.7345422,0.007965246,0.006988664
3332,0.6785424,-0.7344823,0.008148368,0.007049711
3339,0.6785727,-0.7344516,0.008331475,0.007110746
3344,0.6786031,-0.7344209,0.008484065,0.007202299
3349,0.6786973,-0.7343322,0.008545134,0.007293882
3354,0.6787766,-0.7342579,0.008606016,0.007324269
3359,0.6788555,-0.7341857,0.008514686,0.00735498
3364,0.6789999,-0.7340548,0.008331475,0.007293855
3369,0.6791443,-0.7339239,0.008148267,0.007232732
3374,0.6792409,-0.7338377,0.007965218,0.007110712
3379,0.6793053,-0.7337803,0.007843185,0.007019193
3384,0.6793692,-0.7337224,0.0078127,0.006927667
3389,0.6795439,-0.7335607,0.007873639,0.006836028
3394,0.6797011,-0.7334131,0.008026284,0.006866592
3399,0.6797628,-0.7333528,0.008209401,0.006988672
3404,0.679761,-0.7333509,0.008423006,0.007110726
3409,0.6797591,-0.7333488,0.00863661,0.007232779
3414,0.6798033,-0.7333025,0.008911451,0.007446555
3419,0.6798633,-0.7332403,0.009216622,0.00772121
3424,0.6799722,-0.7331347,0.009399554,0.007934688
3429,0.6800006,-0.7331018,0.009674185,0.008209324
3434,0.680076,-0.7330257,0.009949056,0.008423127
3439,0.68025,-0.7328634,0.01000996,0.008423015
3444,0.680425,-0.732702,0.009979323,0.008361879
3449,0.680616,-0.7325274,0.009857365,0.008270421
3454,0.6808065,-0.7323522,0.009765917,0.008209473
3459,0.6809003,-0.7322631,0.009857505,0.008270538
3464,0.6809617,-0.7322024,0.01004062,0.008362099
3469,0.6809594,-0.7322,0.0102237,0.008545181
3474,0.6809735,-0.7321824,0.01043708,0.008667047
3479,0.6810351,-0.7321219,0.01055916,0.008789125
3484,0.6810802,-0.7320766,0.01071198,0.008880869
3489,0.6811397,-0.7320139,0.0109561,0.009186032
3494,0.6812615,-0.7318915,0.01126128,0.009521731
3500,0.6814334,-0.7317268,0.01141368,0.009704681
3505,0.6815565,-0.7316059,0.01162732,0.009918321
3510,0.6815983,-0.731557,0.01196322,0.01025419
3515,0.681688,-0.7314634,0.01229889,0.01055934
3520,0.6817465,-0.7313997,0.01260403,0.01083397
3525,0.6818526,-0.7312932,0.01287896,0.01101731
3530,0.6819928,-0.7311578,0.01309236,0.01107815
3535,0.6820853,-0.7310673,0.01327549,0.0111392
3540,0.6822084,-0.7309464,0.01355017,0.01120025
3545,0.6823791,-0.7307804,0.0138551,0.01126109
3550,0.6825646,-0.7305998,0.01419085,0.01132216
3555,0.6828145,-0.7303619,0.01443511,0.01129174
3560,0.6830013,-0.7301828,0.01467934,0.01126128
3565,0.6832368,-0.7299598,0.01483174,0.01123062
3570,0.6834558,-0.729752,0.01501497,0.01116967
3575,0.683644,-0.7295743,0.01510664,0.01113924
3580,0.6838199,-0.729414,0.01501492,0.01095601
3585,0.6838526,-0.7293858,0.01498445,0.01083397
3590,0.6839501,-0.7293006,0.01486251,0.01058992
3595,0.6840005,-0.7292587,0.01474021,0.01037613
3600,0.6839846,-0.7292743,0.01477104,0.01028479
3605,0.6840008,-0.7292591,0.01483177,0.01019303
3610,0.6839823,-0.7292718,0.01504566,0.01022372
3615,0.6840281,-0.7292252,0.01519791,0.01025401
3620,0.6841234,-0.7291375,0.015198,0.010132
3625,0.6844082,-0.7288737,0.0151677,0.009918518
3630,0.6847396,-0.728564,0.01522864,0.009704827
3635,0.6851643,-0.7281645,0.01535066,0.009521681
3640,0.6856202,-0.7277353,0.01544217,0.009369065
3645,0.6860479,-0.727339,0.01532011,0.009033371
3650,0.686475,-0.7269421,0.01519803,0.008728188
3655,0.6870267,-0.7264258,0.01504549,0.008575627
3661,0.6876076,-0.7258776,0.015015,0.008484085
3666,0.6882173,-0.725297,0.01510654,0.008545113
3671,0.6889818,-0.7245662,0.01522865,0.008728242
3676,0.6898691,-0.7237141,0.01541181,0.009002937
3681,0.6909728,-0.7226512,0.01565607,0.009308189
3686,0.6922151,-0.7214515,0.01586949,0.009704805
3691,0.6936591,-0.7200578,0.01596127,0.009949091
3696,0.6951656,-0.7186033,0.01583875,0.01016244
3701,0.6967019,-0.7171186,0.01556432,0.01025414
3706,0.6982524,-0.7156172,0.01519798,0.01022354
3711,0.6999083,-0.7140078,0.01474037,0.01019314
3716,0.7017307,-0.7122289,0.01419087,0.01013197
3721,0.7035626,-0.7104292,0.01364156,0.01019302
3726,0.7054669,-0.7085493,0.01303142,0.01022372
3731,0.7073821,-0.7066497,0.01235989,0.01019309
3736,0.7094481,-0.7045957,0.01147471,0.009826743
3741,0.7115852,-0.7024604,0.01052867,0.009216398
3746,0.7139137,-0.7001195,0.009430144,0.008423041
3751,0.7164903,-0.6975076,0.008240081,0.007538149
3756,0.7192479,-0.6946809,0.007293799,0.006897065
3761,0.7221546,-0.6916668,0.006775063,0.006622471
3766,0.7252237,-0.6884499,0.006561316,0.006652869
3771,0.7284693,-0.6850114,0.006286748,0.007232812
3776,0.7320977,-0.6811325,0.005523768,0.007812623
3781,0.7356424,-0.6772916,0.005340694,0.008819775
3786,0.7392669,-0.6733176,0.005310124,0.009979371
3791,0.7432764,-0.6688725,0.005401762,0.01098664
3796,0.7473276,-0.6643184,0.005981551,0.01211569
3801,0.7515675,-0.6594946,0.006591894,0.0130312
3806,0.7560913,-0.6542822,0.006988694,0.01385532
3811,0.7606959,-0.6489079,0.007446434,0.01431302
3816,0.7654234,-0.6433206,0.007568478,0.01443504
3822,0.7696414,-0.63826,0.00796528,0.01458775
3827,0.7734601,-0.6336245,0.008270506,0.01452679
3832,0.7769946,-0.6292863,0.008453555,0.0143741
3837,0.7804272,-0.6250315,0.0084839,0.01403811
3842,0.7837052,-0.6209216,0.008545073,0.01376367
3847,0.7868266,-0.6169609,0.008789312,0.01364174
3852,0.7898177,-0.6131158,0.009399685,0.01373331
3857,0.7927075,-0.6093548,0.01034563,0.01394677
3862,0.7957398,-0.6053653,0.01150548,0.01409955
3867,0.7989722,-0.6010603,0.01284825,0.01431314
3872,0.8023794,-0.5964745,0.01412984,0.01434346
3877,0.8060363,-0.5914961,0.01531994,0.01425182
3882,0.809976,-0.586066,0.0163576,0.01406876
3887,0.8142204,-0.5801473,0.01699853,0.01361103
3892,0.8186564,-0.5738682,0.01745653,0.01312292
3897,0.823285,-0.5672082,0.0177615,0.0126955
3902,0.8282628,-0.5599167,0.01794468,0.01232934
3907,0.8335612,-0.5520046,0.01806649,0.01184088
3912,0.8392805,-0.5432847,0.01803624,0.01116965
3917,0.8454931,-0.5335909,0.01773143,0.0103764
3922,0.8521293,-0.5229599,0.01724279,0.009552198
3927,0.8589829,-0.5116605,0.01657113,0.00878911
3932,0.8658358,-0.5000125,0.01568643,0.008362025
3937,0.8725182,-0.4882928,0.01470982,0.008117868
3942,0.878958,-0.476635,0.0136722,0.008056835
3947,0.8852239,-0.4649355,0.01239014,0.007751469
3952,0.8912496,-0.4533153,0.01104754,0.00756848
3957,0.8971319,-0.4415926,0.00973518,0.007446344
3962,0.9029076,-0.4296944,0.008270396,0.007232782
3967,0.9085474,-0.4176675,0.006530824,0.007263253
3972,0.9142618,-0.4050365,0.004486164,0.007110722
3977,0.9199464,-0.3919782,0.002014214,0.006897157
3984,0.9256709,-0.3782702,-0.0008239851,0.006652916
3989,0.9313738,-0.3639862,-0.003753694,0.006530817
3994,0.9369624,-0.3493086,-0.006652915,0.006378253
3999,0.9424011,-0.334296,-0.009399597,0.00616467
4004,0.9476855,-0.3189165,-0.01211577,0.006134183
4009,0.9528214,-0.3031108,-0.01458789,0.006500463
4014,0.9577692,-0.2869584,-0.01678476,0.007171672
4019,0.9624557,-0.2706668,-0.01889083,0.007843204
4024,0.9668342,-0.2543963,-0.02096572,0.008636535
4029,0.970877,-0.238317,-0.02264454,0.009491175
4034,0.9745259,-0.2227497,-0.02407857,0.0101014
4039,0.9777912,-0.2077959,-0.02514669,0.0106202
4044,0.9806878,-0.1935741,-0.02563491,0.01110846
4049,0.9833724,-0.1793831,-0.02581799,0.01156622
4054,0.9858813,-0.1649493,-0.02636748,0.01159681
4059,0.9882504,-0.1499375,-0.02746666,0.01120029
4064,0.9905014,-0.1340058,-0.02890082,0.0106814
4069,0.9926529,-0.1166086,-0.03060937,0.0102845
4074,0.9946343,-0.09774832,-0.03247088,0.009674124
4079,0.9963456,-0.07763731,-0.03451565,0.008758612
4084,0.9976947,-0.05676349,-0.03646902,0.007293804
4089,0.998633,-0.03527854,-0.0381167,0.00588993
4094,0.999119,-0.01361089,-0.03948991,0.004058854
4099,0.9991616,0.007202264,-0.04025333,0.001983674
4104,0.9988272,0.02731371,-0.03997872,9.155432E-05
4109,0.9981289,0.04696754,-0.03912436,-0.001434356
4114,0.9970419,0.06689467,-0.03778084,-0.002258306
4119,0.9955254,0.08709817,-0.03649944,-0.003295937
4124,0.9936233,0.1070558,-0.03509527,-0.004486091
4129,0.9913871,0.1264984,-0.03338702,-0.005920551
4134,0.988853,0.1452975,-0.03161693,-0.007660086
4139,0.9859563,0.1640056,-0.02990798,-0.009887945
4145,0.9826592,0.1828657,-0.02825996,-0.01193266
4150,0.978829,0.2024553,-0.02694725,-0.01339733
4155,0.9743966,0.2228465,-0.02615441,-0.01437424
4160,0.9694299,0.2435629,-0.02560447,-0.01507581
4165,0.9640934,0.2639195,-0.02502474,-0.0156252
4170,0.9585037,0.2835716,-0.02429219,-0.01635755
4175,0.9529077,0.3018884,-0.02322453,-0.01705981
4180,0.9476174,0.3182122,-0.02151526,-0.01730376
4185,0.9424237,0.3333777,-0.01950095,-0.01779194
4190,0.9372041,0.3478428,-0.01730364,-0.01882953
4195,0.9320391,0.3614932,-0.01483206,-0.0201423
4200,0.926822,0.3746779,-0.01226851,-0.02160723
4205,0.9213963,0.3877909,-0.009735209,-0.02349878
4210,0.9158752,0.4005791,-0.00741587,-0.02557407
4215,0.9101769,0.4132784,-0.005584843,-0.02734437
4220,0.9041923,0.4261252,-0.004272544,-0.02890071
4225,0.8976088,0.4397404,-0.003204438,-0.03027431
4230,0.89031,0.4542647,-0.001861616,-0.03143384
4235,0.8826765,0.4688809,-0.0003051815,-0.03213561
4240,0.8752276,0.4826127,0.001770048,-0.03253226
4245,0.8681157,0.4952465,0.004455631,-0.03295946
4250,0.8615202,0.5065666,0.007385331,-0.03344762
4255,0.856123,0.5155415,0.01040666,-0.03408867
4260,0.8518211,0.5225309,0.0131533,-0.03448545
4265,0.848274,0.5282028,0.01541151,-0.03457672
4270,0.8450769,0.5332734,0.0170291,-0.03427183
4275,0.8417724,0.5384865,0.01773084,-0.03372217
4280,0.8384403,0.5437212,0.0174567,-0.03286864
4285,0.8352714,0.548679,0.0164796,-0.03164693
4290,0.8318388,0.5539692,0.01525918,-0.03048784
4295,0.8281996,0.5594879,0.01422142,-0.02926684
4300,0.8246809,0.5647822,0.01315363,-0.02737543
4306,0.8212792,0.5698385,0.0121463,-0.02523867
4311,0.817823,0.5748992,0.01107806,-0.02310217
4316,0.8145657,0.5796048,0.01007106,-0.02096612
4321,0.811867,0.5834712,0.009124844,-0.01870746
4326,0.8097665,0.5864658,0.008148326,-0.01641872
4331,0.8079101,0.5890941,0.007110756,-0.01409944
4336,0.8060434,0.591715,0.005859471,-0.01153583
4341,0.8039208,0.5946548,0.00433364,-0.008850392
4346,0.8014029,0.598092,0.002410923,-0.005798422
4351,0.7987472,0.601662,-9.155395E-05,-0.002380403
4356,0.7959458,0.6053595,-0.002929749,0.001281765
4361,0.7926873,0.6095763,-0.005920587,0.005340736
4366,0.7893752,0.6137754,-0.008941736,0.00930795
4371,0.7861649,0.617762,-0.01187182,0.01318413
4376,0.7833202,0.6212056,-0.01483203,0.01712092
4381,0.780845,0.6241328,-0.01745655,0.0208441
4386,0.7787134,0.6266086,-0.01953192,0.02420127
4391,0.7765703,0.6291055,-0.02090508,0.02697823
4396,0.7741632,0.6319469,-0.02160711,0.02911466
4401,0.7714177,0.6352133,-0.02160714,0.03085426
4406,0.7685123,0.6386569,-0.02121023,0.03250201
4411,0.765906,0.6416679,-0.02102678,0.03475981
4416,0.7636671,0.6441563,-0.0214851,0.03759892
4421,0.7615433,0.6464299,-0.02264427,0.04083293
4426,0.7588641,0.6493345,-0.02413985,0.04367146
4431,0.7555482,0.6529753,-0.02575767,0.04589993
4436,0.7520005,0.656875,-0.02722229,0.047639
4441,0.7485827,0.6605985,-0.02841251,0.04925649
4446,0.7454714,0.6638959,-0.02981642,0.05124029
4451,0.7427511,0.6666998,-0.0312506,0.05343731
4456,0.7405827,0.6688651,-0.03268488,0.05557346
4461,0.7386557,0.6707533,-0.03402748,0.05761783
4467,0.7366497,0.6727445,-0.03540118,0.05923594
4472,0.734236,0.6752139,-0.03665229,0.06033437
4477,0.7313437,0.6782112,-0.0379039,0.06106739
4482,0.7282011,0.6814469,-0.03921623,0.06176937
4487,0.7250319,0.6846557,-0.04071189,0.06259377
4492,0.7218909,0.687771,-0.04242109,0.06360111
4497,0.7186686,0.6909277,-0.04409852,0.06472869
4502,0.715177,0.6943937,-0.04532038,0.06546278
4507,0.7115589,0.6979784,-0.04657055,0.06588848
4512,0.7083604,0.7010665,-0.04809685,0.06646886
4517,0.7056036,0.70362,-0.04989671,0.06747501
4522,0.7031123,0.7058589,-0.05182016,0.06863577
4527,0.7004029,0.7083377,-0.05356022,0.06946044
4532,0.6973461,0.711171,-0.05508576,0.07007031
4537,0.6942285,0.7140043,-0.05658078,0.0710159
4542,0.691541,0.7162911,-0.05835067,0.07275523
4547,0.6892295,0.7181,-0.06048764,0.07507548
4552,0.6872972,0.7194633,-0.06283668,0.07776002
4557,0.6857748,0.7203519,-0.06546157,0.0807512
4562,0.6843657,0.7211704,-0.06774992,0.08346668
4567,0.6830282,0.7219694,-0.06973412,0.08584774
4572,0.6816207,0.7229115,-0.07125965,0.08783095
4577,0.6801652,0.7239897,-0.07238981,0.08929705
4582,0.678736,0.7250939,-0.07330593,0.09045744
4587,0.6773948,0.7261333,-0.07413011,0.0914953
4592,0.6757622,0.7274904,-0.07489141,0.09216466
4597,0.67372,0.7292327,-0.07577672,0.09262277
4602,0.6715819,0.7310007,-0.07681413,0.09335496
4607,0.6696843,0.7324595,-0.07809524,0.09448335
4612,0.6681294,0.7335598,-0.07943821,0.09582635
4617,0.6669187,0.7343643,-0.08053807,0.0971706
4622,0.6659403,0.7349728,-0.08148392,0.09848263
4629,0.6652381,0.7353082,-0.08236892,0.09997799
4634,0.6647538,0.7354652,-0.08319341,0.1013519
4639,0.6644096,0.7355473,-0.08383323,0.1024798
4644,0.6640193,0.735707,-0.08432233,0.1034574
4649,0.6636015,0.7359311,-0.08475079,0.1041913
4654,0.6634151,0.735958,-0.08514713,0.1048622
4659,0.6634672,0.735765,-0.08554272,0.1055627
4664,0.663509,0.7356248,-0.08581883,0.1060528
4669,0.6632881,0.7358305,-0.08572634,0.1060821
4674,0.6629786,0.7361308,-0.08554267,0.1060815
4679,0.6628169,0.7362733,-0.08541942,0.1062021
4684,0.6630068,0.7360978,-0.08526771,0.1063557
4689,0.6635942,0.7355874,-0.08502454,0.106418
4694,0.6644143,0.7348812,-0.08468834,0.1064479
4699,0.6652968,0.7341458,-0.08429127,0.1063254
4704,0.6661117,0.7335255,-0.08383235,0.1058662
4709,0.666523,0.7333279,-0.08328486,0.105075
4714,0.6666141,0.733419,-0.08282702,0.1042204
4719,0.6666678,0.7335024,-0.0824599,0.1035784
4724,0.6666738,0.7336007,-0.08218598,0.1030605
4729,0.6665861,0.733788,-0.08191178,0.1025118
4734,0.6664351,0.7340644,-0.08157627,0.1017796
4739,0.6662454,0.7343928,-0.08111769,0.1010156
4744,0.6661979,0.7345603,-0.08078363,0.1003768
4749,0.6663469,0.7344953,-0.08060008,0.10001
4754,0.6665591,0.7343411,-0.08047783,0.09982669
4759,0.6669113,0.7340816,-0.080232,0.09958045
4764,0.6675013,0.7335739,-0.08008063,0.09949041
4769,0.6681069,0.7330193,-0.08011056,0.0994897
4774,0.6687508,0.7323818,-0.08041611,0.09961222
4779,0.6693889,0.7317684,-0.08069045,0.09961182
4784,0.6700597,0.7311574,-0.08081245,0.09948964
4790,0.6705239,0.7307981,-0.08066063,0.09912438
4795,0.6707059,0.7307664,-0.08029427,0.09842228
4800,0.6709757,0.730639,-0.08001903,0.09775017
4805,0.6713459,0.7304298,-0.07971432,0.09701832
4810,0.671713,0.730217,-0.0793482,0.09637754
4815,0.6720775,0.729971,-0.07904281,0.09595004
4820,0.672421,0.7297354,-0.07873854,0.09558493
4825,0.6727533,0.7294875,-0.07849398,0.09534028
4830,0.6732027,0.7290817,-0.07852353,0.09524754
4835,0.6736022,0.7287185,-0.07861541,0.09512587
4840,0.6738212,0.7285411,-0.07867707,0.09488247
4845,0.6740232,0.7283759,-0.07873674,0.0946672
4850,0.6742827,0.7281483,-0.07879958,0.09451676
4855,0.6746331,0.7278262,-0.07888929,0.094423
4860,0.6751173,0.727364,-0.07901088,0.09442243
4865,0.6757649,0.7267303,-0.07919477,0.09451491
4870,0.6763147,0.726212,-0.07925586,0.09451498
4875,0.6767129,0.7259084,-0.07907293,0.09414897
4880,0.6770142,0.7257212,-0.07882833,0.09362963
4885,0.6773753,0.725502,-0.078431,0.09304907
4890,0.6778084,0.7252032,-0.07806546,0.09253107
4895,0.6782995,0.7248094,-0.07785216,0.09219576
4900,0.6786966,0.7244741,-0.07773013,0.09201269
4905,0.679068,0.7241439,-0.07766969,0.09192184
4910,0.6793662,0.7238923,-0.0775163,0.09182934
4915,0.6796768,0.7236235,-0.07730328,0.09183007
4920,0.6798587,0.7235,-0.07696744,0.09173835
4925,0.6799533,0.7235033,-0.07657105,0.09134202
4930,0.680033,0.7235212,-0.0762035,0.09091318
4935,0.6802481,0.7234008,-0.07589848,0.09051665
4940,0.6804634,0.7232804,-0.075624,0.0900896
4945,0.6805804,0.7232445,-0.07534878,0.08972273
4951,0.6806577,0.7232313,-0.07513695,0.08941969
4956,0.6807625,0.7231824,-0.07495193,0.08917326
4961,0.6809846,0.7230082,-0.07483079,0.08899126
4966,0.6812324,0.7227985,-0.07470912,0.08890019
4971,0.6814417,0.7226108,-0.07461709,0.08889962
4976,0.681681,0.7223921,-0.07458604,0.08886848
4981,0.68165,0.7224526,-0.07446392,0.08871583
4986,0.6815003,0.7226082,-0.07443371,0.08862464
4991,0.6814563,0.7226567,-0.07443557,0.08856581
4996,0.6816854,0.7224272,-0.07449497,0.0886249
5001,0.6820254,0.7220961,-0.07455648,0.08865598
5006,0.6824491,0.721665,-0.07470868,0.08877759
5011,0.6830375,0.7210637,-0.07495376,0.0889313
5016,0.6834529,0.7206545,-0.07510505,0.08892975
5021,0.6837271,0.7204099,-0.07513552,0.0887771
5026,0.6839073,0.7202541,-0.07513519,0.08865464
5031,0.684041,0.7201444,-0.07507544,0.0885646
5036,0.6842533,0.7199598,-0.07498373,0.08850339
5041,0.6844924,0.7197714,-0.07486112,0.08828912
5046,0.6846525,0.7196573,-0.07470934,0.08810697
5051,0.6847752,0.7195969,-0.0745263,0.08780186
5056,0.684898,0.7195366,-0.07437378,0.08746625
5061,0.6850452,0.7194394,-0.07428165,0.0871909
5066,0.6852874,0.7192236,-0.07428142,0.08706857
5071,0.6855866,0.7189428,-0.0743113,0.08700678
5076,0.6860501,0.7185215,-0.07425088,0.08688543
5081,0.6865426,0.7180681,-0.0741903,0.08679441
5086,0.68684,0.7178464,-0.07397584,0.08645773
5091,0.6870314,0.7177635,-0.07364102,0.08590945
5096,0.6873563,0.7175386,-0.07333469,0.08545032
5101,0.6877587,0.7172088,-0.07321322,0.08508481
5106,0.688059,0.7169595,-0.07315166,0.08480954
5112,0.6883109,0.7167235,-0.07330509,0.08462739
5117,0.6884103,0.7166401,-0.07339747,0.08444525
5122,0.6884826,0.7165896,-0.07342594,0.08425978
5127,0.6885521,0.7165374,-0.07345736,0.08410822
5132,0.6885837,0.7165079,-0.07351851,0.08404731
5137,0.6886415,0.716413,-0.07376231,0.08416899
5142,0.6887563,0.7162529,-0.0740362,0.08435121
5147,0.6889521,0.7160219,-0.07434274,0.08444432
5152,0.6893139,0.7156511,-0.07452537,0.0844743
5157,0.689694,0.7152992,-0.07455739,0.0843234
5162,0.6901161,0.7149277,-0.07452631,0.0840481
5167,0.6905882,0.7145142,-0.07446353,0.08374095
5172,0.6909284,0.7142442,-0.07434195,0.08334477
5177,0.6912719,0.7139776,-0.07422071,0.08288793
5182,0.6916411,0.713706,-0.07403792,0.08230843
